Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Label
1119088,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,970.4330669,3.574339105,373029.3333,644634.8656,1117389,59,1119088,1119088,0,1119088,1119088,1117389,1117389,0,1117389,1117389,1,0,0,0,40,40,1.787169552,1.787169552,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,65535,65535,0,20,0,0,0,0,Tor
37159375,6,7,2172,1629,543,0,362,280.4039943,543,0,232.7142857,290.2457087,102.2891262,0.34984442,3096614.583,5927623.189,16260592,105,37159375,7431875,7516800.064,16262273,394,37119728,6186621.333,7375631.216,16262888,947,1,0,0,0,120,140,0.161466656,0.188377765,0,543,310.2857143,278.8590569,77762.37363,0,0,0,7,13,0,0,0,1,334.1538462,362,232.7142857,0,0,0,0,4,3521,0,167,0,125,65535,65535,3,20,0,0,0,0,Tor
6108106,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,177.7965215,0.654867483,2036035.333,3524913.741,6106255,44,6108106,6108106,0,6108106,6108106,6106255,6106255,0,6106255,6106255,1,0,0,0,40,40,0.327433741,0.327433741,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,65535,65535,0,20,0,0,0,0,Tor
6153793,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,176.4765243,0.650005614,2051264.333,3552014.192,6152777,56,6153793,6153793,0,6153793,6153793,6152777,6152777,0,6152777,6152777,1,0,0,0,40,40,0.325002807,0.325002807,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,65535,65535,0,20,0,0,0,0,Tor
6175827,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,175.8468947,0.647686537,2058609,3564499.122,6174538,58,6175827,6175827,0,6175827,6175827,6174538,6174538,0,6174538,6174538,1,0,0,0,40,40,0.323843268,0.323843268,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,65535,65535,0,20,0,0,0,0,Tor
119384497,767,2027,90681,2448831,543,0,118.2281617,224.2444089,1420,0,1208.106068,401.5967551,21271.70666,23.40337372,42744.18081,583316.4225,10430835,0,119384314,155854.1958,1106493.81,10431320,39,119384354,58926.13722,685064.8872,10431069,0,1,0,0,0,15340,40540,6.424619773,16.97875395,0,1420,908.7853309,606.0925124,367348.1336,0,0,0,1032,2794,0,0,0,2,909.1105941,118.2281617,1208.106068,0,0,0,0,336,150679,0,32,0,876,65535,65535,166,20,0,0,0,0,Tor
119754701,1021,2537,171290,2922270,1460,0,167.7668952,280.0924086,1420,0,1151.860465,464.8384809,25832.47233,29.71073344,33667.3323,443717.5182,10951164,0,119754701,117406.5696,823136.2464,10951327,22,119754258,47221.71057,525618.1358,10951341,3,1,0,0,0,20420,50740,8.525761339,21.1849721,0,1460,869.3742624,612.1158045,374685.7581,0,0,0,1271,3558,0,0,0,2,869.618606,167.7668952,1151.860465,0,0,0,0,421,94293,0,48,0,821,65535,65535,292,20,0,0,0,0,Tor
118908117,683,1662,77649,2001627,543,0,113.6881406,221.086482,1420,0,1204.348375,411.9930277,17486.40928,19.72110954,50728.71886,635683.3951,11346294,0,118908117,174352.0777,1170126.448,11346697,20,118907832,71588.09874,755418.0467,11346612,0,1,0,0,0,13660,33240,5.743930837,13.9771787,0,1420,886.5383632,616.479582,380047.0751,0,0,0,800,2345,0,0,0,2,886.9164179,113.6881406,1204.348375,0,0,0,0,275,168275,0,33,0,853,65535,65535,142,20,0,0,0,0,Tor
739728,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,1468.107196,5.407392988,246576,426907.2253,739526,55,739728,739728,0,739728,739728,739526,739526,0,739526,739526,1,0,0,0,40,40,2.703696494,2.703696494,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,41180,65535,0,20,0,0,0,0,Tor
149270,2,2,565,565,565,0,282.5,399.5153314,565,0,282.5,399.5153314,7570.174851,26.79707912,49756.66667,85987.11268,149046,43,149270,149270,0,149270,149270,149046,149046,0,149046,149046,1,0,0,0,40,40,13.39853956,13.39853956,0,565,339,309.463245,95767.5,0,0,0,2,4,0,0,0,1,423.75,282.5,282.5,0,0,0,0,0,0,0,141,0,141,41180,65535,0,20,0,0,0,0,Tor
11718197,3,4,1086,543,543,0,362,313.5011962,543,0,135.75,271.5,139.01456,0.597361522,1953032.833,4093305.057,10277380,58,11001720,5500860,6755019.365,10277380,724340,11717963,3905987.667,5518062.671,10277696,716219,1,0,0,0,60,80,0.256012081,0.341349441,0,543,271.5,290.2457087,84242.57143,1,0,0,3,7,0,0,0,1,310.2857143,362,135.75,0,0,0,0,0,0,0,155,0,77,41180,65535,1,20,0,0,0,0,Tor
115909057,783,1963,88277,2404390,1057,0,112.7420179,232.6547223,1420,0,1224.854814,390.7710951,21505.36864,23.69098732,42225.52168,600119.6234,11068843,-42,115909057,148221.3005,1117937.507,11069403,19,115871546,59057.87258,709520.404,11069115,3,1,0,0,0,15660,39260,6.755296094,16.93569123,0,1420,907.6119403,613.7352845,376670.9994,0,0,0,915,2746,0,0,0,2,907.9424618,112.7420179,1224.854814,0,0,0,0,326,191604,0,32,0,875,65535,65535,154,20,0,0,0,0,Tor
3465904,14,18,4887,5401,543,0,349.0714286,270.0041208,1057,0,300.0555556,330.368862,2968.345344,9.232800447,111803.3548,201888.5435,690296,39,3465742,266595.5385,252350.1003,697216,867,3465763,203868.4118,240178.4699,690296,1050,1,0,0,0,280,360,4.039350196,5.193450251,0,1057,328.2121212,299.4612618,89677.04735,0,0,0,18,32,0,0,0,1,338.46875,349.0714286,300.0555556,0,0,0,0,18,2968,0,152,0,168,41811,65535,8,20,0,0,0,0,Tor
112024262,797,1682,84961,2022224,1460,0,106.6010038,230.4410538,1420,0,1202.273484,410.266774,18810.07705,22.12913485,45207.53107,566306.669,10703605,0,112023679,140733.2651,992991.8796,10703892,23,112023773,66641.14991,687863.025,10703861,0,1,0,0,0,15940,33640,7.114530244,15.0146046,0,1460,849.8903226,626.976725,393099.8137,0,0,0,879,2479,0,0,0,2,850.2331585,106.6010038,1202.273484,0,0,0,0,208,140065,0,34,0,815,65535,65535,147,20,0,0,0,0,Tor
9993461,3,3,1130,565,565,0,376.6666667,326.2029021,565,0,188.3333333,326.2029021,169.6109086,0.600392597,1998692.2,4381046.536,9834792,84,9993346,4996673,6842133.506,9834792,158554,9993085,4996542.5,6842599.49,9834991,158094,1,0,0,0,60,60,0.300196298,0.300196298,0,565,322.8571429,302.0052034,91207.14286,0,0,0,3,6,0,0,0,1,376.6666667,376.6666667,188.3333333,0,0,0,0,0,0,0,188,0,94,41180,65535,1,20,0,0,0,0,Tor
452,2,0,0,0,0,0,0,0,0,0,0,0,0,4424.778761,452,0,452,452,452,452,0,452,452,0,0,0,0,0,0,0,0,0,40,0,4424.778761,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65535,0,0,20,0,0,0,0,Tor
112066245,769,1901,88907,2315337,1057,0,115.6137841,230.2458952,1420,0,1217.957391,408.1094252,21453.77495,23.82519375,41988.10229,539638.2513,11350376,1,112066117,145919.4232,999223.7626,11350867,20,112066066,58982.14,639809.8996,11350663,3,1,0,0,0,15380,38020,6.862012732,16.96318102,0,1420,900.3320854,618.8711581,383001.5103,0,0,0,849,2670,0,0,0,2,900.6692884,115.6137841,1217.957391,0,0,0,0,314,163813,0,33,0,867,65535,65535,158,20,0,0,0,0,Tor
319979,3,1,1086,0,543,0,362,313.5011962,0,0,0,0,3393.972729,12.50082037,106659.6667,152283.4251,281121,385,319594,159797,171578.0462,281121,38473,0,0,0,0,0,1,0,0,0,60,20,9.375615275,3.125205092,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,0,407.25,362,0,0,0,0,0,0,0,0,271,0,0,65535,65535,1,20,0,0,0,0,Tor
116772419,873,1946,90051,2359653,1460,0,103.1512027,218.0054236,1420,0,1212.565776,401.9794736,20978.44697,24.14097459,41438.04791,556133.12,10013876,0,116772260,133913.1422,993994.0283,10013876,23,116772060,60037.04884,669706.0948,10034735,1,1,0,0,0,17460,38920,7.47608046,16.66489413,0,1460,868.8819149,623.9780025,389348.5476,0,0,0,996,2819,0,0,0,2,869.1901383,103.1512027,1212.565776,0,0,0,0,322,183153,0,31,0,837,65535,65535,163,20,0,0,0,0,Tor
119794558,884,2018,112161,2421343,1460,0,126.8789593,263.5990771,1420,0,1199.872646,417.9796274,21148.74033,24.22480661,41294.22889,509106.6268,10274721,0,119794433,135667.5345,916291.3638,10274912,24,119794401,59392.36539,610292.5185,10275172,0,1,0,0,0,17680,40360,7.379300152,16.84550645,0,1460,872.9063038,621.6799062,386485.9058,0,0,0,1006,2902,0,0,0,2,873.2070986,126.8789593,1199.872646,0,0,0,0,200,148216,0,38,0,834,65535,65535,184,20,0,0,0,0,Tor
101356732,607,1622,85098,1964176,1460,0,140.1943987,278.1545711,1420,0,1210.959309,401.4144834,20218.43009,21.99163248,45492.24955,709097.4547,21802599,0,101356732,167255.3333,1353027.976,21802599,22,98896882,61009.79766,829757.3991,21842582,3,1,0,0,0,12140,32440,5.98874873,16.00288376,0,1460,919.4309417,604.5033284,365424.2741,0,0,0,784,2229,0,0,0,2,919.8434275,140.1943987,1210.959309,0,0,0,0,267,278722,0,38,0,881,65535,65535,137,20,0,0,0,0,Tor
6298113,4,2,1629,0,543,0,407.25,271.5,0,0,0,0,258.6489001,0.952666299,1259622.6,2652557.672,5999045,53,6297816,2099272,3380996.932,5999513,53,5999342,5999342,0,5999342,5999342,1,0,0,0,80,40,0.635110866,0.317555433,0,543,310.2857143,290.2457087,84242.57143,0,0,0,3,6,0,0,0,0,362,407.25,0,0,0,0,0,0,0,0,271,0,0,65535,65535,2,20,0,0,0,0,Tor
115491284,777,1965,94445,2396767,1057,0,121.5508366,255.5308963,1420,0,1219.728753,394.8783066,21570.56285,23.74205139,42134.72601,658592.1343,20049844,-1,115491284,148828.9742,1231963.62,20050424,21,115490783,58803.861,778318.3569,20050078,2,1,0,0,0,15540,39300,6.727780427,17.01427096,0,1420,908.405031,612.4681939,375117.2885,0,0,0,927,2742,0,0,0,2,908.7363239,121.5508366,1219.728753,0,0,0,0,323,277338,0,34,0,874,65535,65535,154,20,0,0,0,0,Tor
114390485,694,1976,92592,2398753,1057,0,133.4178674,248.5563246,1420,0,1213.943826,398.8807853,21779.30271,23.34110219,42858.93031,566513.3289,11628802,0,114390256,165065.3045,1103339.711,11629097,20,114389845,57918.90886,658394.9753,11628802,0,1,0,0,0,13880,39520,6.066938172,17.27416402,0,1420,932.9419693,598.6440978,358374.7558,0,0,0,926,2670,0,0,0,2,933.2913858,133.4178674,1213.943826,0,0,0,0,327,218553,0,34,0,898,65535,65535,161,20,0,0,0,0,Tor
6272512,3,1,1086,0,543,0,362,313.5011962,0,0,0,0,173.1363766,0.637703045,2090837.333,3621000.883,6272009,127,6272136,3136068,4434890.293,6272009,127,0,0,0,0,0,1,0,0,0,60,20,0.478277284,0.159425761,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,0,407.25,362,0,0,0,0,0,0,0,0,271,0,0,65535,65535,1,20,0,0,0,0,Tor
113151643,626,1903,91079,2323853,1057,0,145.4936102,249.5467074,1420,0,1221.152391,401.69073,21342.43866,22.35053715,44759.35245,598315.1298,10007709,0,113151481,181042.3696,1193801.417,10008019,24,113151456,59490.77603,690246.5735,10040859,3,1,0,0,0,12520,38060,5.532398677,16.81813847,0,1420,954.7332016,593.5629912,352317.0245,0,0,0,859,2529,0,0,0,3,955.1107157,145.4936102,1221.152391,0,0,0,0,315,254117,0,36,0,918,65535,65535,162,20,0,0,0,0,Tor
6255979,3,1,1086,0,543,0,362,313.5011962,0,0,0,0,173.5939331,0.639388336,2085326.333,3611672.922,6255727,56,6255783,3127891.5,4423427.385,6255727,56,0,0,0,0,0,1,0,0,0,60,20,0.479541252,0.159847084,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,0,407.25,362,0,0,0,0,0,0,0,0,271,0,0,65535,65535,1,20,0,0,0,0,Tor
113383723,767,2167,107137,2630093,1460,0,139.6831812,256.7046133,1420,0,1213.702353,406.6866416,24141.29584,25.87673012,38657.93488,498685.7871,10045023,-25,113262359,147862.0875,968294.2616,10045023,27,113383576,52346.988,580679.8297,10045280,0,1,0,0,0,15340,43340,6.764639401,19.11209072,0,1460,932.8017036,601.7276843,362076.2061,0,0,0,969,2934,0,0,0,2,933.1196319,139.6831812,1213.702353,0,0,0,0,269,161246,0,36,0,896,65535,65535,185,20,0,0,0,0,Tor
296,1,1,0,0,0,0,0,0,0,0,0,0,0,6756.756757,296,0,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3378.378378,3378.378378,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41811,65535,0,20,0,0,0,0,Tor
119941721,865,1288,218968,1235865,1460,0,253.1421965,407.5159414,1420,0,959.5225155,566.4207799,12129.49913,17.95038442,55735.00046,514121.7202,12647625,0,119941721,138821.4363,805110.4836,12647625,23,119941563,93194.68765,662640.9218,12647787,3,0,0,0,0,17300,25760,7.211835822,10.7385486,0,1460,676.0877437,615.338596,378641.5877,0,0,0,945,2153,0,0,0,1,676.401765,253.1421965,959.5225155,0,0,0,0,131,28813,0,101,0,574,65535,65535,301,20,0,0,0,0,Tor
112260120,1500,2522,179101,2931213,1460,0,119.4006667,275.4920883,1420,0,1162.257335,437.1942828,27706.3128,35.82750491,27918.4581,420031.1778,12517581,2,112260120,74890.00667,685692.0287,12517581,18,112258705,44529.43475,530319.9515,12517781,3,1,0,0,0,30000,50440,13.36182431,22.4656806,0,1460,773.2105394,634.4114538,402477.8928,0,0,0,1811,4022,0,0,0,1,773.4027847,119.4006667,1162.257335,0,0,0,0,1254,118249,0,44,0,728,65535,65535,271,20,0,0,0,0,Tor
99970331,37,26,15399,8688,1420,0,416.1891892,441.2895143,543,0,334.1538462,269.4034435,240.9414849,0.63018697,1612424.694,11535975.15,90941753,6,99930433,2775845.361,15120138.27,90941878,6,99970258,3998810.32,18119214.67,90941896,49,1,0,0,0,740,520,0.370109808,0.260077162,0,1420,384.84375,376.9792306,142113.3403,0,0,0,35,63,0,0,0,0,390.952381,416.1891892,334.1538462,0,0,0,0,16,5328,0,244,0,137,65535,41180,20,20,0,0,0,0,Tor
30992386,2,0,0,0,0,0,0,0,0,0,0,0,0,0.064531979,30992386,0,30992386,30992386,30992386,30992386,0,30992386,30992386,0,0,0,0,0,0,0,0,0,0,0,0.064531979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tor
76458391,115,154,42781,53148,1057,0,372.0086957,288.498396,1420,0,345.1168831,384.0731982,1254.656274,3.518253477,285292.5037,2150322.46,30508712,11,76458391,670687.6404,3266184.138,30508712,157,76458195,499726.7647,2831488.473,30508923,46,1,0,0,0,2300,3080,1.504086059,2.014167418,0,1420,357.3037037,345.6579476,119479.4167,0,0,0,153,269,0,0,0,1,358.6319703,372.0086957,345.1168831,0,0,0,0,37,4252,0,159,0,197,65535,65535,74,20,0,0,0,0,Tor
360136,3,1,1086,0,543,0,362,313.5011962,0,0,0,0,3015.527467,11.10691517,120045.3333,207740.1595,359923,55,360081,180040.5,254392.2711,359923,158,0,0,0,0,0,1,0,0,0,60,20,8.330186374,2.776728791,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,0,407.25,362,0,0,0,0,0,0,0,0,271,0,0,41180,41811,1,20,0,0,0,0,Tor
66920835,694,1058,114354,1113342,1460,0,164.7752161,311.8081998,1420,0,1052.308129,525.3811983,18345.49733,26.18018738,38218.63792,319517.9567,7960783,-83,66920835,96566.86147,502999.6715,7960783,18,66920601,63311.82687,410590.059,7998469,3,1,0,0,0,13880,21160,10.37046235,15.80972503,0,1460,700.6497433,627.2386296,393428.2985,0,0,0,707,1752,0,0,0,1,701.0496575,164.7752161,1052.308129,0,0,0,0,151,36687,0,65,0,635,65535,65535,174,20,0,0,0,0,Tor
61126028,50,67,23341,41845,1460,0,466.82,475.3898375,1420,0,624.5522388,597.2698564,1066.419693,1.914078239,526948.5172,2693438.846,21316969,6,61126028,1247469.959,4057670.489,21317145,34,61087205,925563.7121,3530028.824,21317133,6,1,0,0,0,1000,1340,0.817982153,1.096096085,0,1460,557.0254237,549.5188488,301970.9652,0,0,0,56,117,0,0,0,1,561.7863248,466.82,624.5522388,0,0,0,0,33,12062,0,199,0,357,65535,65535,29,20,0,0,0,0,Tor
9999646,4,2,1086,543,543,0,271.5,313.5011962,543,0,271.5,383.9589822,162.9057669,0.600021241,1999929.2,4276259.139,9644603,62,9999646,3333215.333,5468884.891,9644822,161,9644603,9644603,0,9644603,9644603,1,0,0,0,80,40,0.400014161,0.20000708,0,543,310.2857143,290.2457087,84242.57143,0,0,0,3,6,0,0,0,0,362,271.5,271.5,0,0,0,0,0,0,0,181,0,90,41811,41811,1,20,0,0,0,0,Tor
43213976,504,815,91967,903615,1460,0,182.4742063,370.3029217,1420,0,1108.730061,485.3698413,23038.42627,30.5225328,32787.53869,481622.6771,16726963,0,43213976,85912.47714,777400.2276,16726963,19,43213616,53087.98034,612614.2294,16727221,3,1,0,0,0,10080,16300,11.6628935,18.8596393,0,1460,755.0295455,632.7017401,400311.4919,0,0,0,516,1319,0,0,0,1,755.6019712,182.4742063,1108.730061,0,0,0,0,206,51670,0,69,0,685,65535,65535,119,20,0,0,0,0,Tor
119391462,1930,2945,524054,2905736,1460,0,271.5305699,413.1828026,1420,0,986.6675722,572.1763816,28727.2636,40.83206553,24495.58104,288748.7789,12409581,0,119391366,61892.88025,457282.474,12409703,0,119391221,40554.08322,371016.8211,12409717,0,0,0,0,0,38600,58900,16.16531005,24.66675548,0,1460,703.7018048,622.6477314,387690.1974,0,0,0,1988,4875,0,0,0,1,703.8461538,271.5305699,986.6675722,0,0,0,0,275,52394,0,107,0,596,65535,65535,742,20,0,0,0,0,Tor
9648220,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,112.5596224,0.414584245,3216073.333,5570247.396,9648041,57,9648220,9648220,0,9648220,9648220,9648041,9648041,0,9648041,9648041,1,0,0,0,40,40,0.207292122,0.207292122,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,65535,41811,0,20,0,0,0,0,Tor
119804325,332,390,116945,245677,1460,0,352.2439759,431.8046275,1420,0,629.9410256,590.5813868,3026.785552,6.026493618,166164.1123,904139.2821,15462802,0,119804272,361946.4411,1309163.721,15462802,0,119804168,307979.8663,1215420.916,15462960,0,1,0,0,0,6640,7800,2.771185431,3.255308187,0,1460,502.3029046,540.8849201,292556.4968,0,0,0,329,722,0,0,0,1,502.998615,352.2439759,629.9410256,0,0,0,0,48,9111,0,161,0,340,65535,65535,166,20,0,0,0,0,Tor
118690986,656,891,192862,751433,1460,0,293.9969512,402.1681164,1420,0,843.359147,603.9565141,7955.911665,13.03384572,76772.95343,611906.631,16139428,0,118690986,181207.6122,931001.1651,16139428,0,118563631,133217.5629,802288.4715,16139611,0,1,0,0,0,13120,17820,5.526957203,7.506888518,0,1460,610.3604651,593.3320953,352042.9753,0,0,0,693,1547,0,0,0,1,610.7550097,293.9969512,843.359147,0,0,0,0,82,19418,0,124,0,485,65535,65535,270,20,0,0,0,0,Tor
119999898,320,454,68091,450334,1460,0,212.784375,348.9616129,1420,0,991.9251101,563.8152662,4320.212006,6.450005483,155239.1953,1474309.593,20533495,0,119999878,376175.1661,2279006.003,20533495,19,119872522,264619.2539,1920754.052,20571943,0,1,0,0,0,6400,9080,2.666668933,3.783336549,0,1460,670.2993548,619.3939091,383648.8147,0,0,0,322,774,0,0,0,1,671.1653747,212.784375,991.9251101,0,0,0,0,65,28732,0,87,0,581,65535,65535,101,20,0,0,0,0,Tor
9652076,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,112.5146549,0.414418618,3217358.667,5572428.625,9651845,53,9652076,9652076,0,9652076,9652076,9651845,9651845,0,9651845,9651845,1,0,0,0,40,40,0.207209309,0.207209309,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,65535,41811,0,20,0,0,0,0,Tor
71654006,2,3,543,543,543,0,271.5,383.9589822,543,0,181,313.5011962,15.15616587,0.069779769,17913501.5,29740787.79,61999251,51,9654755,9654755,0,9654755,9654755,71653955,35826977.5,37013397.69,61999402,9654553,1,0,0,0,40,60,0.027911908,0.041867862,0,543,271.5,297.4133487,88454.7,1,0,0,2,5,0,0,0,1,325.8,271.5,181,0,0,0,0,0,0,0,108,0,108,65535,41811,0,20,0,0,0,0,Tor
129343,2,0,0,0,0,0,0,0,0,0,0,0,0,15.4627618,129343,0,129343,129343,129343,129343,0,129343,129343,0,0,0,0,0,0,0,0,0,40,0,15.4627618,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65535,0,0,20,0,0,0,0,Tor
119999286,8151,13549,1943256,14473257,1460,0,238.4070666,389.6341939,1420,0,1068.215883,533.7566153,136805.089,180.8344093,5530.175861,74479.98654,7615797,-3,119999240,14723.83313,121600.881,7615797,0,119999220,8857.338353,94535.86134,7615994,0,0,0,0,0,163020,270980,67.92540416,112.9090051,0,1460,756.5519101,629.6041531,396401.3896,0,0,0,8508,21700,0,0,0,1,756.5867742,238.4070666,1068.215883,0,0,0,0,3439,165280,0,89,0,666,65535,65535,2706,20,0,0,0,0,Tor
118963747,2223,3516,485416,3695756,1460,0,218.3607737,383.8547009,1420,0,1051.125142,530.7940156,35146.60647,48.24158741,20732.61537,125279.5324,5002921,0,118963383,53538.87624,198030.086,5003068,17,118963725,33844.58748,159527.83,5003285,0,0,0,0,0,44460,70320,18.68636502,29.5552224,0,1460,728.6745645,627.9055933,394265.4341,0,0,0,2237,5739,0,0,0,1,728.8015334,218.3607737,1051.125142,0,0,0,0,393,45564,0,84,0,643,65535,65535,644,20,0,0,0,0,Tor
107615332,108,108,40804,36344,1460,0,377.8148148,382.2859953,1057,0,336.5185185,414.3492022,716.8866979,2.007148944,500536.4279,1645110.185,13927755,0,107615332,1005750.766,2225179.626,13927913,87,107576521,1005388.047,2227126.964,13927978,77,1,0,0,0,2160,2160,1.003574472,1.003574472,0,1460,358.0230415,397.5273394,158027.9856,0,0,0,108,216,0,0,0,1,359.6805556,377.8148148,336.5185185,0,0,0,0,8,2780,0,188,0,168,65535,65535,60,20,0,0,0,0,Tor
112599428,204,198,105700,86848,1460,0,518.1372549,536.6499357,1420,0,438.6262626,533.5906259,1710.026449,3.570177994,280796.5786,2383048.175,39329241,8,112599331,554676.5074,3330805.103,39329241,23,112599294,571570.0203,3380087.817,39329399,11,1,0,0,0,4080,3960,1.811732116,1.758445878,0,1460,479.133995,535.3000571,286546.1512,0,0,0,184,402,0,0,0,0,480.3258706,518.1372549,438.6262626,0,0,0,0,73,13947,0,262,0,216,65535,65535,133,20,0,0,0,0,Tor
119976196,7336,11859,2043733,12670277,1460,0,278.5895583,447.3277361,1420,0,1068.410237,533.4671995,122641.0779,159.99007,6250.713556,95962.51924,8490053,-6,119976080,16356.65712,155227.1225,8490163,0,119975948,10117.72204,122347.9804,8490213,0,0,0,0,0,146720,237180,61.14546255,98.84460748,0,1460,766.5904355,632.1339484,399593.3287,0,0,0,7495,19195,0,0,0,1,766.6303725,278.5895583,1068.410237,0,0,0,0,1529,165906,0,106,0,660,65535,47538,2562,20,0,0,0,0,Tor
119899974,5565,8597,1756090,8444719,1460,0,315.5597484,445.7049291,1420,0,982.2867279,581.6746209,85077.65815,118.1151215,8466.914342,57749.8482,2503157,0,119899974,21549.24047,91524.22081,2503187,0,119817992,13938.80782,74685.1391,2503212,0,0,0,0,0,111300,171940,46.41368813,71.7014334,0,1460,720.2435219,624.0904419,389488.8796,0,0,0,5928,14162,0,0,0,1,720.2943793,315.5597484,982.2867279,0,0,0,0,985,98696,0,124,0,596,65535,65535,2328,20,0,0,0,0,Tor
113997972,232,221,126906,51461,1460,0,547.0086207,474.3218626,1420,0,232.8552036,367.5313182,1564.650641,3.973754902,252207.9027,675376.0302,6968563,9,113997828,493497.0909,880513.8708,6968678,25,113702489,516829.4955,896616.9176,6968698,19,1,0,0,0,4640,4420,2.035123923,1.938630979,0,1460,394.0748899,452.8074101,205034.5507,0,0,0,213,453,0,0,0,0,394.9448124,547.0086207,232.8552036,0,0,0,0,11,3492,0,280,0,113,65535,65535,158,20,0,0,0,0,Tor
59260288,31,33,13401,8145,1057,0,432.2903226,397.6350247,1338,0,246.8181818,326.0933009,363.5824382,1.079981252,940639.4921,3938136.639,23657763,49,59260189,1975339.633,5571902.61,23657763,179,59260132,1851879.125,5418902.093,23695380,289,1,0,0,0,620,660,0.523115919,0.556865333,0,1338,339.8307692,369.5007429,136530.799,0,0,0,33,64,0,0,0,1,345.140625,432.2903226,246.8181818,0,0,0,0,7,5848,0,209,0,127,65535,65535,18,20,0,0,0,0,Tor
7857717,5,3,1629,543,543,0,325.8,297.4133487,543,0,181,313.5011962,276.4161652,1.018107422,1122531,2859807.112,7605555,39,7857626,1964406.5,3761915.668,7605555,232,213885,106942.5,150727.5886,213523,362,1,0,0,0,100,60,0.636317139,0.381790283,0,543,301.6666667,286.1861282,81902.5,0,0,0,4,8,0,0,0,0,339.375,325.8,181,0,0,0,0,0,0,0,203,0,67,65535,65535,2,20,0,0,0,0,Tor
